EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2009-07-30T08:15:30.000Z,3.92703,0.932671,0.730014,3.71398
2009-07-30T08:16:30.000Z,3.92907,1.5702,2.00012,2.95458
2009-07-30T08:17:30.000Z,3.90643,1.49815,1.74715,3.14148
2009-07-30T08:18:30.000Z,3.85436,1.46484,2.18115,2.33587
2009-07-30T08:19:30.000Z,3.78125,1.47555,1.8322,2.86956
2009-07-30T08:20:30.000Z,3.74924,2.55335,0.331266,2.61575
2009-07-30T08:21:30.000Z,3.721,0.9354,1.45065,3.07379
2009-07-30T08:22:30.000Z,3.70517,1.03919,2.0628,2.87195
2009-07-30T08:23:30.000Z,3.68946,1.14819,1.63422,3.07693
2009-07-30T08:24:30.000Z,3.64474,1.4019,1.21746,3.12593
2009-07-30T08:25:30.000Z,3.68457,1.36733,1.44586,3.08551
2009-07-30T08:26:30.000Z,3.77207,1.5864,1.64074,2.96759
2009-07-30T08:27:30.000Z,3.72127,1.50018,1.74297,2.88694
2009-07-30T08:28:30.000Z,3.49687,1.23208,1.75214,2.75125
2009-07-30T08:29:30.000Z,2.74662,0.866529,1.38627,2.1913
2009-07-30T08:30:30.000Z,2.29624,0.794744,1.66809,1.32886
2009-07-30T08:31:30.000Z,2.12093,0.687373,1.80271,0.826122
2009-07-30T08:32:30.000Z,2.39599,0.584356,2.14769,-0.250689
2009-07-30T08:33:30.000Z,2.85374,-0.300427,1.89406,-2.10402
2009-07-30T08:34:30.000Z,2.40105,-0.236873,1.22037,-2.04857
2009-07-30T08:35:30.000Z,2.49921,-0.152985,1.22281,-2.16162
2009-07-30T08:36:30.000Z,2.47387,-0.267893,0.779442,-2.32438
2009-07-30T08:37:30.000Z,2.38489,0.0398625,0.864532,-2.19779
2009-07-30T08:38:30.000Z,2.20829,0.341322,0.951477,-1.88921
2009-07-30T08:39:30.000Z,2.08753,0.419755,0.933153,-1.76535
2009-07-30T08:40:30.000Z,1.89327,0.636775,0.819962,-1.47271
2009-07-30T08:41:30.000Z,1.84648,0.857098,0.892177,-0.918276
2009-07-30T08:42:30.000Z,1.69227,0.259711,0.543576,-1.572
2009-07-30T08:43:30.000Z,1.62221,0.343068,0.588675,-1.46454
2009-07-30T08:44:30.000Z,1.59953,0.156997,0.59753,-1.4396
2009-07-30T08:45:30.000Z,1.90205,1.13117,-0.236151,-1.21787
2009-07-30T08:46:30.000Z,1.85897,1.03277,0.311696,-1.28703
2009-07-30T08:47:30.000Z,1.98613,1.5535,0.415895,-1.1391
2009-07-30T08:48:30.000Z,2.00389,1.6972,0.443635,-0.93996
2009-07-30T08:49:30.000Z,1.94302,1.81269,0.359151,-0.52977
2009-07-30T08:50:30.000Z,1.64038,0.25743,0.199061,-1.41154
2009-07-30T08:51:30.000Z,1.70825,-0.170853,0.046696,-1.64254
2009-07-30T08:52:30.000Z,1.72354,0.38931,-0.0989768,-1.64774
2009-07-30T08:53:30.000Z,1.7426,1.33238,-0.44058,-0.670793
2009-07-30T08:54:30.000Z,1.82915,1.46061,-0.784532,-0.483722
2009-07-30T08:55:30.000Z,1.84449,0.747699,-1.00676,-1.28883
2009-07-30T08:56:30.000Z,1.95911,1.25913,-0.716129,-1.23688
2009-07-30T08:57:30.000Z,1.84788,0.98601,-0.693552,-1.33647
2009-07-30T08:58:30.000Z,1.80023,1.04138,-0.245782,-1.37108
2009-07-30T08:59:30.000Z,1.54443,0.780324,-1.12301,-0.593775
2009-07-30T09:00:30.000Z,1.7942,0.0691868,0.0441849,-1.01638
2009-07-30T09:01:30.000Z,1.85886,-0.498393,1.59507,-0.784379
2009-07-30T09:02:30.000Z,1.91309,-0.280471,1.22432,-1.40606
2009-07-30T09:03:30.000Z,1.84272,-0.359702,0.553181,-1.68563
2009-07-30T09:04:30.000Z,1.85769,-0.126307,0.826968,-1.61691
2009-07-30T09:05:30.000Z,1.78022,-0.253683,0.672596,-1.46237
2009-07-30T09:06:30.000Z,1.88444,0.0281005,-0.993651,0.604425
2009-07-30T09:07:30.000Z,4.47865,1.45172,-1.23796,4.0313
2009-07-30T09:08:30.000Z,4.41738,1.22496,-0.721069,4.16569
2009-07-30T09:09:30.000Z,4.753,1.37033,-0.875684,4.45337
2009-07-30T09:10:30.000Z,4.7313,1.2881,-1.20682,4.38301
2009-07-30T09:11:30.000Z,4.25521,0.932008,-0.294298,4.10362
2009-07-30T09:12:30.000Z,4.57534,1.02566,-1.0158,4.32051
2009-07-30T09:13:30.000Z,4.67884,1.48574,-1.63533,4.12058
2009-07-30T09:14:30.000Z,4.71837,1.46319,-1.79297,4.10523
2009-07-30T09:15:30.000Z,3.0312,0.0891453,0.593841,0.763248
2009-07-30T09:16:30.000Z,2.41337,-0.600767,2.22371,-0.684242
2009-07-30T09:17:30.000Z,2.53559,-0.507988,2.42763,-0.468871
2009-07-30T09:18:30.000Z,2.70241,-0.759472,2.58898,-0.0547272
2009-07-30T09:19:30.000Z,2.74236,-0.496191,2.62506,0.449477
2009-07-30T09:20:30.000Z,2.67362,-0.716866,1.60769,-0.991197
2009-07-30T09:21:30.000Z,2.80722,-1.21314,0.784656,-2.403
2009-07-30T09:22:30.000Z,2.83996,-1.37772,1.24412,-2.1308
2009-07-30T09:23:30.000Z,2.72604,-1.30897,1.44373,-1.89958
2009-07-30T09:24:30.000Z,3.34465,-0.733032,3.13116,0.691527
2009-07-30T09:25:30.000Z,3.49444,-0.929231,3.32393,0.524267
2009-07-30T09:26:30.000Z,3.46905,-1.22654,3.1783,0.636331
2009-07-30T09:27:30.000Z,3.80794,-0.968589,3.05575,1.90738
2009-07-30T09:28:30.000Z,4.07476,-0.585414,3.09486,2.54514
2009-07-30T09:29:30.000Z,3.77765,-0.467645,3.0293,2.20112
2009-07-30T09:30:30.000Z,3.72937,-0.547169,2.84709,2.34366
2009-07-30T09:31:30.000Z,3.60574,-0.541145,2.62303,2.40987
2009-07-30T09:32:30.000Z,3.72053,-0.690038,2.68039,2.47849
2009-07-30T09:33:30.000Z,3.76716,-0.603674,2.96206,2.22134
2009-07-30T09:34:30.000Z,3.5342,-0.893977,2.87091,1.59677
2009-07-30T09:35:30.000Z,3.27726,-0.631822,2.97563,1.18608
2009-07-30T09:36:30.000Z,3.54387,-0.595396,3.19721,1.34009
2009-07-30T09:37:30.000Z,3.53943,-0.306887,3.50541,0.264751
2009-07-30T09:38:30.000Z,3.63688,-0.315788,3.61172,-0.0540812
2009-07-30T09:39:30.000Z,3.82346,-0.37621,3.77233,-0.48527
2009-07-30T09:40:30.000Z,4.04429,-0.222124,3.98396,-0.637883
2009-07-30T09:41:30.000Z,4.01733,-0.237679,3.90928,-0.855838
2009-07-30T09:42:30.000Z,3.94378,-0.056752,3.78881,-1.04904
2009-07-30T09:43:30.000Z,3.9137,-0.0456799,3.83541,-0.723518
2009-07-30T09:44:30.000Z,3.98582,-0.224391,3.87696,-0.887626
2009-07-30T09:45:30.000Z,4.02815,0.00185983,3.9376,-0.800847
2009-07-30T09:46:30.000Z,3.79605,0.235526,3.72691,-0.462355
2009-07-30T09:47:30.000Z,3.90014,0.208475,3.82784,-0.136455
2009-07-30T09:48:30.000Z,4.28475,0.326593,4.0258,-1.42758
2009-07-30T09:49:30.000Z,4.21828,0.299939,3.98733,-1.34183
2009-07-30T09:50:30.000Z,4.29177,0.273809,4.06728,-1.31219
2009-07-30T09:51:30.000Z,4.16207,0.468745,4.04245,-0.789518
2009-07-30T09:52:30.000Z,4.90771,0.327496,4.52086,-1.84365
2009-07-30T09:53:30.000Z,4.73582,0.305354,4.30386,-1.9431
2009-07-30T09:54:30.000Z,4.5335,-0.179788,4.36614,-0.94655
2009-07-30T09:55:30.000Z,4.48833,-0.957601,4.37454,0.0162189
2009-07-30T09:56:30.000Z,4.51327,0.00338866,4.47433,-0.56154
2009-07-30T09:57:30.000Z,4.57263,0.0273567,4.53774,-0.559994
2009-07-30T09:58:30.000Z,4.49505,-0.229084,4.45024,-0.446139
2009-07-30T09:59:30.000Z,4.61887,-0.0968511,4.61478,-0.109237
2009-07-30T10:00:30.000Z,4.65391,0.0176924,4.6512,0.017346
2009-07-30T10:01:30.000Z,4.6695,0.136886,4.66301,0.0326756
2009-07-30T10:02:30.000Z,4.6762,-0.00922914,4.64958,0.422552
2009-07-30T10:03:30.000Z,4.69767,-0.0615016,4.61358,0.862935
2009-07-30T10:04:30.000Z,4.77245,0.164498,4.72194,0.632411
2009-07-30T10:05:30.000Z,4.82492,0.27507,4.76749,0.65478
2009-07-30T10:06:30.000Z,4.87314,0.305528,4.76846,0.916492
2009-07-30T10:07:30.000Z,5.04313,0.355225,4.90011,1.10722
2009-07-30T10:08:30.000Z,5.16117,0.592991,4.98365,1.19195
2009-07-30T10:09:30.000Z,5.34006,0.538101,4.79773,2.18041
2009-07-30T10:10:30.000Z,5.52004,-0.00297101,4.16621,3.57441
2009-07-30T10:11:30.000Z,5.51343,-0.353513,3.49224,4.2329
2009-07-30T10:12:30.000Z,5.43954,0.247057,3.71964,3.93438
2009-07-30T10:13:30.000Z,5.33503,0.375809,3.37798,4.11011
2009-07-30T10:14:30.000Z,5.37021,0.334135,3.0252,4.41217
2009-07-30T10:15:30.000Z,5.51225,0.226345,3.12233,4.46668
2009-07-30T10:16:30.000Z,5.27954,-0.548133,4.19646,3.08078
2009-07-30T10:17:30.000Z,5.60588,-1.90682,5.17404,0.327107
2009-07-30T10:18:30.000Z,5.72253,-1.34391,4.24437,3.10578
2009-07-30T10:19:30.000Z,5.46949,0.241137,2.56956,4.64625
2009-07-30T10:20:30.000Z,5.83646,1.42884,0.928872,5.56192
2009-07-30T10:21:30.000Z,5.78413,1.41219,1.0396,5.47927
2009-07-30T10:22:30.000Z,6.09341,1.57461,1.41312,5.71052
2009-07-30T10:23:30.000Z,6.18857,1.69995,1.399,5.78313
2009-07-30T10:24:30.000Z,6.19636,1.83174,1.05014,5.82201
2009-07-30T10:25:30.000Z,6.31044,1.77935,1.21634,5.92757
2009-07-30T10:26:30.000Z,6.40695,1.52621,1.54983,6.0194
2009-07-30T10:27:30.000Z,6.37835,1.59474,1.22013,6.04586
2009-07-30T10:28:30.000Z,6.53252,1.7029,1.67103,6.07377
2009-07-30T10:29:30.000Z,6.55661,2.402,1.18827,5.98265
2009-07-30T10:30:30.000Z,6.5032,1.96352,1.5334,5.99935
2009-07-30T10:31:30.000Z,6.51906,1.73473,1.75731,6.02386
2009-07-30T10:32:30.000Z,6.42119,1.78902,1.46469,5.98562
2009-07-30T10:33:30.000Z,5.22216,0.290141,3.35982,3.66992
2009-07-30T10:34:30.000Z,5.14528,-0.708451,4.68064,1.69181
2009-07-30T10:35:30.000Z,5.1787,-1.03174,4.99078,0.32236
2009-07-30T10:36:30.000Z,5.31661,-1.16204,4.98479,0.115538
2009-07-30T10:37:30.000Z,5.49537,-1.38638,5.2884,0.120735
2009-07-30T10:38:30.000Z,5.57307,-2.14421,5.02149,-0.928121
2009-07-30T10:39:30.000Z,5.60873,-2.26136,4.70668,-1.97292
2009-07-30T10:40:30.000Z,5.61476,-1.88006,5.04482,-1.23685
2009-07-30T10:41:30.000Z,5.22071,1.42153,2.01811,4.30928
2009-07-30T10:42:30.000Z,5.32895,2.01234,1.82264,4.56452
2009-07-30T10:43:30.000Z,5.33964,2.21066,1.3494,4.65853
2009-07-30T10:44:30.000Z,5.26993,2.38992,0.982402,4.57691
2009-07-30T10:45:30.000Z,5.30972,2.40707,0.942036,4.63169
2009-07-30T10:46:30.000Z,5.36318,2.32032,0.931631,4.74103
2009-07-30T10:47:30.000Z,5.27974,2.36648,0.800553,4.64126
2009-07-30T10:48:30.000Z,5.22621,1.89475,0.913266,4.77503
2009-07-30T10:49:30.000Z,5.18175,0.978513,1.27664,4.90307
2009-07-30T10:50:30.000Z,5.36109,1.09514,0.751914,5.18645
2009-07-30T10:51:30.000Z,5.37887,1.02344,0.746597,5.21739
2009-07-30T10:52:30.000Z,5.39229,1.36297,0.676008,5.17182
2009-07-30T10:53:30.000Z,5.39814,1.11721,0.804199,5.21719
2009-07-30T10:54:30.000Z,5.41852,0.962793,0.838559,5.26512
2009-07-30T10:55:30.000Z,5.39496,0.891015,1.04786,5.2147
2009-07-30T10:56:30.000Z,5.50648,0.910344,0.773619,5.32218
2009-07-30T10:57:30.000Z,5.3108,0.93074,1.20674,5.06371
2009-07-30T10:58:30.000Z,5.44365,1.36423,0.585049,5.16046
2009-07-30T10:59:30.000Z,5.37314,1.7238,-1.4022,4.87503
2009-07-30T11:00:30.000Z,5.42596,1.76687,-1.7194,4.8243
2009-07-30T11:01:30.000Z,5.83337,2.35109,-1.27782,5.14918
2009-07-30T11:02:30.000Z,6.31993,2.65707,-0.996862,5.64566
2009-07-30T11:03:30.000Z,6.28834,2.64659,-0.912359,5.63023
2009-07-30T11:04:30.000Z,6.28145,2.61129,-0.871488,5.64538
2009-07-30T11:05:30.000Z,6.31625,2.47277,-0.69431,5.76886
2009-07-30T11:06:30.000Z,6.27251,2.45126,-0.791848,5.71756
2009-07-30T11:07:30.000Z,6.18954,2.38099,-0.348054,5.67832
2009-07-30T11:08:30.000Z,6.18095,2.21085,-0.757859,5.71814
2009-07-30T11:09:30.000Z,6.18195,2.31079,-0.505516,5.7084
2009-07-30T11:10:30.000Z,6.24809,2.11075,-0.360565,5.86872
2009-07-30T11:11:30.000Z,6.10628,2.2694,0.313912,5.62277
2009-07-30T11:12:30.000Z,6.13512,2.2382,0.0689345,5.68963
2009-07-30T11:13:30.000Z,6.10201,2.21079,-0.184108,5.64923
2009-07-30T11:14:30.000Z,6.04583,2.46258,1.23678,5.3797
2009-07-30T11:15:30.000Z,5.95188,2.13677,0.558844,5.51078
2009-07-30T11:16:30.000Z,5.93984,2.1216,0.553967,5.50496
2009-07-30T11:17:30.000Z,5.65546,1.85166,-0.357809,5.29465
2009-07-30T11:18:30.000Z,5.59653,1.6301,-0.737181,5.28143
2009-07-30T11:19:30.000Z,5.86488,0.475244,0.869066,5.69062
2009-07-30T11:20:30.000Z,5.92423,1.07019,0.274761,5.75349
2009-07-30T11:21:30.000Z,6.08443,1.19967,-1.28025,5.81319
2009-07-30T11:22:30.000Z,6.11068,1.33112,-1.37414,5.80134
2009-07-30T11:23:30.000Z,6.16036,1.36203,-1.66247,5.76889
2009-07-30T11:24:30.000Z,6.19469,1.3357,-1.31263,5.89862
2009-07-30T11:25:30.000Z,6.02771,1.27792,-2.02299,5.53079
2009-07-30T11:26:30.000Z,6.03454,1.43259,-1.6539,5.60533
2009-07-30T11:27:30.000Z,6.14945,1.80836,-1.0307,5.77908
2009-07-30T11:28:30.000Z,6.12756,1.96899,-0.956047,5.7178
2009-07-30T11:29:30.000Z,6.17443,2.11199,-1.1086,5.68223
2009-07-30T11:30:30.000Z,5.68421,1.80442,1.64563,5.04021
2009-07-30T11:31:30.000Z,5.86026,1.49117,2.15846,5.19717
2009-07-30T11:32:30.000Z,6.02357,1.61921,0.940608,5.64884
2009-07-30T11:33:30.000Z,6.31331,1.80512,-0.17262,6.04142
2009-07-30T11:34:30.000Z,6.25216,1.95753,-0.0407832,5.9241
2009-07-30T11:35:30.000Z,6.15322,1.72572,0.899966,5.81597
2009-07-30T11:36:30.000Z,6.75763,1.89908,-0.636215,6.44164
2009-07-30T11:37:30.000Z,6.97763,1.95279,-1.93098,6.3962
2009-07-30T11:38:30.000Z,7.04229,1.75986,-2.08615,6.49125
2009-07-30T11:39:30.000Z,7.01725,1.77413,-1.82556,6.53836
2009-07-30T11:40:30.000Z,6.97759,1.81708,-1.9786,6.43493
2009-07-30T11:41:30.000Z,6.9076,1.82919,-1.99269,6.35383
2009-07-30T11:42:30.000Z,6.88216,1.8316,-2.0375,6.31259
2009-07-30T11:43:30.000Z,6.82091,1.88432,-1.91789,6.26686
2009-07-30T11:44:30.000Z,6.77147,1.89457,-1.93425,6.20507
2009-07-30T11:45:30.000Z,6.77072,2.10529,-1.68574,6.20863
2009-07-30T11:46:30.000Z,6.77176,1.91581,-1.58981,6.29285
2009-07-30T11:47:30.000Z,6.78689,1.90639,-1.52133,6.33058
2009-07-30T11:48:30.000Z,6.78181,2.26097,-0.905684,6.32402
2009-07-30T11:49:30.000Z,6.76166,2.18551,-0.639529,6.36368
2009-07-30T11:50:30.000Z,6.7476,2.15752,-0.90322,6.3277
2009-07-30T11:51:30.000Z,6.72399,2.06858,-1.17784,6.28742
2009-07-30T11:52:30.000Z,6.7417,2.21862,-0.539981,6.32229
2009-07-30T11:53:30.000Z,6.716,2.03436,-1.01931,6.29439
2009-07-30T11:54:30.000Z,6.43425,1.83331,-1.56626,5.96328
2009-07-30T11:55:30.000Z,6.15582,1.84936,-0.190278,5.8262
2009-07-30T11:56:30.000Z,5.97549,1.56192,0.428416,5.74704
2009-07-30T11:57:30.000Z,5.96846,1.81275,0.164848,5.68307
2009-07-30T11:58:30.000Z,6.02541,1.72764,-0.0393388,5.76217
2009-07-30T11:59:30.000Z,5.86668,1.80523,0.610222,5.45552
2009-07-30T12:00:30.000Z,6.19648,1.87109,-1.02847,5.81115
2009-07-30T12:01:30.000Z,6.16139,1.90659,-1.53745,5.65164
2009-07-30T12:02:30.000Z,6.17577,2.00939,-1.73782,5.57365
2009-07-30T12:03:30.000Z,5.94234,1.86611,-1.27384,5.46022
2009-07-30T12:04:30.000Z,5.83591,1.77903,-1.40379,5.35573
2009-07-30T12:05:30.000Z,5.69764,1.64702,-2.20845,4.95628
2009-07-30T12:06:30.000Z,5.29568,1.5488,-1.35678,4.8583
2009-07-30T12:07:30.000Z,5.10454,1.15011,-1.30719,4.78192
2009-07-30T12:08:30.000Z,5.08852,1.21409,-1.23374,4.7792
2009-07-30T12:09:30.000Z,4.8326,2.67972,1.63358,3.01317
2009-07-30T12:10:30.000Z,4.78691,2.6647,1.74578,3.18523
2009-07-30T12:11:30.000Z,5.17471,0.744463,-1.81347,4.73579
2009-07-30T12:12:30.000Z,5.25036,0.43023,-1.76369,4.88192
2009-07-30T12:13:30.000Z,5.2676,-0.163376,-1.54629,5.00019
2009-07-30T12:14:30.000Z,5.03273,2.01372,0.81729,4.04538
2009-07-30T12:15:30.000Z,5.02674,2.32813,1.25498,4.25808
2009-07-30T12:16:30.000Z,4.98559,2.01072,1.16414,4.39624
2009-07-30T12:17:30.000Z,4.69018,2.2876,1.38063,3.82516
2009-07-30T12:18:30.000Z,4.73603,2.39783,1.21331,3.89418
2009-07-30T12:19:30.000Z,4.69411,2.21627,0.971919,4.0178
2009-07-30T12:20:30.000Z,4.72087,2.19088,1.27655,3.97416
2009-07-30T12:21:30.000Z,4.62143,2.19701,0.981247,3.88195
2009-07-30T12:22:30.000Z,4.58028,2.38442,1.38869,3.60498
2009-07-30T12:23:30.000Z,4.72427,2.74062,1.69988,3.37407
2009-07-30T12:24:30.000Z,5.65715,2.55891,-0.252812,5.03611
2009-07-30T12:25:30.000Z,5.6243,2.37088,-0.0441762,5.09017
2009-07-30T12:26:30.000Z,5.65939,2.26331,-0.324876,5.14574
2009-07-30T12:27:30.000Z,5.65234,2.01509,-0.569128,5.24243
2009-07-30T12:28:30.000Z,5.70497,2.60354,-0.592864,5.03836
2009-07-30T12:29:30.000Z,5.7685,2.88445,-0.480837,4.97097
2009-07-30T12:30:30.000Z,5.76533,2.27388,-1.10793,5.1713
2009-07-30T12:31:30.000Z,5.66461,2.46705,-1.22543,4.94297
2009-07-30T12:32:30.000Z,5.7667,3.50602,-1.50469,4.30827
2009-07-30T12:33:30.000Z,5.64953,3.115,-1.8764,4.31188
2009-07-30T12:34:30.000Z,5.43385,2.29166,-1.44684,4.60178
2009-07-30T12:35:30.000Z,5.30751,2.92032,-1.63378,4.10212
2009-07-30T12:36:30.000Z,5.29981,2.93643,-1.32289,4.17874
2009-07-30T12:37:30.000Z,5.29875,2.62245,-0.787957,4.52543
2009-07-30T12:38:30.000Z,5.26556,2.19118,-0.605911,4.73875
2009-07-30T12:39:30.000Z,5.21251,2.2429,-0.298725,4.69237
2009-07-30T12:40:30.000Z,5.25508,2.3605,-0.583945,4.63962
2009-07-30T12:41:30.000Z,5.40552,2.64236,-1.19102,4.55791
2009-07-30T12:42:30.000Z,5.47095,2.8381,-1.22858,4.49135
2009-07-30T12:43:30.000Z,5.49404,2.72399,-1.15111,4.61242
2009-07-30T12:44:30.000Z,5.46936,3.02992,-0.736598,4.48192
2009-07-30T12:45:30.000Z,5.03589,3.09844,-0.234778,3.62416
2009-07-30T12:46:30.000Z,5.1899,2.32632,-0.809442,4.43771
2009-07-30T12:47:30.000Z,5.51074,2.16033,-0.885496,4.97423
2009-07-30T12:48:30.000Z,5.53954,1.96469,-1.05084,5.06222
2009-07-30T12:49:30.000Z,5.50624,1.75616,-1.14628,5.07414
2009-07-30T12:50:30.000Z,5.51229,1.78492,-1.7885,4.82892
2009-07-30T12:51:30.000Z,5.49446,1.80737,-2.54574,4.42962
2009-07-30T12:52:30.000Z,5.36427,0.604934,-2.74202,4.45878
2009-07-30T12:53:30.000Z,5.28895,0.665606,-2.11256,4.73077
2009-07-30T12:54:30.000Z,5.45488,0.583314,-2.70756,4.67347
2009-07-30T12:55:30.000Z,5.26598,-1.6966,-3.62564,2.00122
2009-07-30T12:56:30.000Z,5.30669,-2.19227,-4.61484,1.23635
2009-07-30T12:57:30.000Z,5.49417,-2.5997,-4.72262,-0.807612
2009-07-30T12:58:30.000Z,5.65467,-2.47019,-5.07302,0.116385
2009-07-30T12:59:30.000Z,6.2585,-1.69852,-4.11367,4.3062
2009-07-30T13:00:30.000Z,6.40743,-1.41502,-4.00267,4.76666
2009-07-30T13:01:30.000Z,6.35185,-1.55339,-3.89962,4.7609
2009-07-30T13:02:30.000Z,6.09088,-0.767234,-3.51212,4.90757
2009-07-30T13:03:30.000Z,5.98742,-1.05393,-2.95016,4.89568
2009-07-30T13:04:30.000Z,6.04774,-0.562075,-2.87525,5.26093
2009-07-30T13:05:30.000Z,5.99958,0.329104,-3.37675,4.93104
2009-07-30T13:06:30.000Z,5.97881,0.359682,-2.56861,5.36973
2009-07-30T13:07:30.000Z,5.84788,0.302436,-1.67885,5.58554
2009-07-30T13:08:30.000Z,5.75444,0.873412,-1.94608,5.2861
2009-07-30T13:09:30.000Z,5.57781,1.12663,-2.59766,4.80133
2009-07-30T13:10:30.000Z,5.67896,1.12681,-2.54014,4.94985
2009-07-30T13:11:30.000Z,5.6975,0.6836,-2.31735,5.14973
2009-07-30T13:12:30.000Z,5.65557,0.4646,-2.15342,5.20719
2009-07-30T13:13:30.000Z,5.61847,0.425126,-1.94541,5.25129
2009-07-30T13:14:30.000Z,5.61265,0.3006,-2.08029,5.20055
2009-07-30T13:15:30.000Z,5.5065,1.88132,-2.39617,4.4312
2009-07-30T13:16:30.000Z,5.46928,2.94347,-2.3816,3.94042
2009-07-30T13:17:30.000Z,5.47544,2.66949,-2.24818,4.21198
2009-07-30T13:18:30.000Z,5.36835,2.47849,-2.03131,4.29855
2009-07-30T13:19:30.000Z,5.36828,2.27773,-1.73225,4.53498
2009-07-30T13:20:30.000Z,5.28643,2.13429,-1.41753,4.61986
2009-07-30T13:21:30.000Z,5.42949,1.58725,-1.38016,4.89583
2009-07-30T13:22:30.000Z,5.49522,1.95946,-1.09378,4.9727
2009-07-30T13:23:30.000Z,5.5774,1.69528,-1.96758,4.83816
2009-07-30T13:24:30.000Z,5.21,2.18985,-0.486482,4.66258
2009-07-30T13:25:30.000Z,5.0789,2.25727,-0.329876,4.52663
2009-07-30T13:26:30.000Z,5.11092,2.4553,-0.236833,4.39858
2009-07-30T13:27:30.000Z,5.42288,2.28778,-1.47019,4.59065
2009-07-30T13:28:30.000Z,5.60728,2.32534,-1.56259,4.84378
2009-07-30T13:29:30.000Z,5.84898,2.2915,-2.11919,4.93148
2009-07-30T13:30:30.000Z,5.88088,1.71962,-3.01034,3.31154
2009-07-30T13:31:30.000Z,5.71474,0.66747,-5.59589,0.201564
2009-07-30T13:32:30.000Z,5.5033,0.477516,-4.87863,1.35687
2009-07-30T13:33:30.000Z,6.02282,1.37071,-3.67523,4.51584
2009-07-30T13:34:30.000Z,6.05249,1.65964,-4.46922,3.65851
2009-07-30T13:35:30.000Z,5.73857,0.755606,-4.54309,3.21758
2009-07-30T13:36:30.000Z,5.42224,0.261143,-4.38765,3.1535
2009-07-30T13:37:30.000Z,5.09843,0.12509,-4.40339,2.42474
2009-07-30T13:38:30.000Z,4.82913,2.24289,-1.04808,3.71647
2009-07-30T13:39:30.000Z,4.81812,3.23659,0.747477,3.42869
2009-07-30T13:40:30.000Z,5.14855,3.41585,2.05718,2.98919
2009-07-30T13:41:30.000Z,5.47713,3.78412,1.82141,3.4979
2009-07-30T13:42:30.000Z,5.77408,3.659,1.14093,4.23808
2009-07-30T13:43:30.000Z,5.43907,2.94103,-0.993561,4.20239
2009-07-30T13:44:30.000Z,6.17446,3.03313,-1.71654,5.0722
2009-07-30T13:45:30.000Z,6.62421,3.19806,-2.07668,5.41364
2009-07-30T13:46:30.000Z,6.50517,2.87118,-2.45553,5.28017
2009-07-30T13:47:30.000Z,5.58201,1.29756,-4.54678,2.29223
2009-07-30T13:48:30.000Z,5.45875,1.90386,-2.95789,4.12368
2009-07-30T13:49:30.000Z,6.46496,2.61179,-2.68345,5.24611
2009-07-30T13:50:30.000Z,5.73501,-0.550057,-4.53234,2.88764
2009-07-30T13:51:30.000Z,5.51852,-0.773259,-4.38648,3.14268
2009-07-30T13:52:30.000Z,5.59045,-0.976413,-3.52491,4.18438
2009-07-30T13:53:30.000Z,5.58198,0.703588,-3.56577,4.0114
2009-07-30T13:54:30.000Z,5.921,1.96576,-4.53217,3.23276
2009-07-30T13:55:30.000Z,6.0471,1.97839,-4.48161,3.5254
2009-07-30T13:56:30.000Z,5.97424,2.17237,-3.7718,4.08623
2009-07-30T13:57:30.000Z,6.08441,2.35173,-3.29107,4.52796
2009-07-30T13:58:30.000Z,6.0541,2.76521,-2.9366,4.50427
2009-07-30T13:59:30.000Z,6.02198,2.71839,-3.16496,4.22901
2009-07-30T14:00:30.000Z,6.14175,2.27407,-4.14375,3.91317
2009-07-30T14:01:30.000Z,6.13993,2.35383,-4.45017,3.47276
2009-07-30T14:02:30.000Z,6.24247,2.54213,-4.74856,3.14775
2009-07-30T14:03:30.000Z,5.98126,1.83744,-5.06155,2.56549
2009-07-30T14:04:30.000Z,5.76258,1.92362,-4.84884,2.34658
2009-07-30T14:05:30.000Z,6.05169,2.6325,-5.1886,1.60861
2009-07-30T14:06:30.000Z,6.04806,3.49321,-4.87583,0.617718
2009-07-30T14:07:30.000Z,5.85949,1.77721,-5.02167,1.59642
2009-07-30T14:08:30.000Z,5.77483,0.619168,-5.52656,1.48923
2009-07-30T14:09:30.000Z,5.80654,1.61885,-5.39625,1.06071
2009-07-30T14:10:30.000Z,5.85981,1.76902,-5.53783,0.336965
2009-07-30T14:11:30.000Z,5.85356,1.12555,-5.70468,-0.594643
2009-07-30T14:12:30.000Z,5.84213,1.39603,-5.6375,0.230135
2009-07-30T14:13:30.000Z,5.70379,1.30878,-3.97628,1.7734
2009-07-30T14:14:30.000Z,5.66228,1.05273,-2.35736,4.92803
2009-07-30T14:15:30.000Z,5.76651,0.435751,-1.81105,5.1849
2009-07-30T14:16:30.000Z,5.92443,0.36568,-1.7195,5.61482
2009-07-30T14:17:30.000Z,5.7917,0.710017,-1.96841,5.38374
2009-07-30T14:18:30.000Z,5.75067,0.636191,-2.59156,4.95772
2009-07-30T14:19:30.000Z,5.80667,1.49193,-3.39639,4.34283
2009-07-30T14:20:30.000Z,5.79922,1.5718,-3.14373,4.45479
