UT_yyyy-mm-ddThh:mm:ss.sssZ,T_ION_FULL_ESA-B_eV
2009-07-07T16:51:40.883Z,16.459574
2009-07-07T16:58:00.775Z,16.634415
2009-07-07T17:04:20.666Z,17.757345
2009-07-07T17:10:40.558Z,16.734909
2009-07-07T17:17:00.449Z,19.880396
2009-07-07T17:23:20.340Z,21.439524
2009-07-07T17:29:40.232Z,23.290293
2009-07-07T17:36:00.123Z,24.291718
2009-07-07T17:42:20.015Z,23.661232
2009-07-07T17:48:39.906Z,22.861368
2009-07-07T17:54:59.798Z,17.818722
2009-07-07T18:01:19.689Z,16.627724
2009-07-07T18:07:39.581Z,15.525245
2009-07-07T18:13:59.472Z,16.482832
2009-07-07T18:20:19.364Z,16.106916
2009-07-07T18:26:39.255Z,15.599957
2009-07-07T18:32:59.147Z,16.264585
2009-07-07T18:39:19.038Z,15.656021
2009-07-07T18:45:38.930Z,16.818651
2009-07-07T18:51:58.822Z,15.868674
2009-07-07T18:58:18.713Z,15.965833
2009-07-07T19:04:38.605Z,15.268753
2009-07-07T19:10:58.496Z,21.237585
2009-07-07T19:17:18.388Z,16.250891
2009-07-07T19:23:38.279Z,16.960051
2009-07-07T19:29:58.171Z,28.723251
2009-07-07T19:36:18.062Z,20.110344
2009-07-07T19:42:37.954Z,24.947462
2009-07-07T19:48:57.845Z,26.116905
2009-07-07T19:55:17.737Z,20.706749
2009-07-07T20:01:37.628Z,21.758207
2009-07-07T20:07:57.520Z,18.173967
2009-07-07T20:14:17.411Z,16.888121
2009-07-07T20:20:37.303Z,17.259058
2009-07-07T20:26:57.194Z,16.689322
2009-07-07T20:33:17.086Z,17.794991
2009-07-07T20:39:36.978Z,19.419664
2009-07-07T20:45:56.869Z,19.266357
2009-07-07T20:52:16.761Z,16.248970
2009-07-07T20:58:36.652Z,18.090918
2009-07-07T21:04:56.544Z,17.965307
2009-07-07T21:11:16.435Z,16.671547
2009-07-07T21:17:36.327Z,16.804655
2009-07-07T21:23:56.219Z,17.396101
2009-07-07T21:30:16.110Z,17.533037
2009-07-07T21:36:36.002Z,18.661247
2009-07-07T21:42:55.893Z,17.073462
2009-07-07T21:49:15.785Z,18.313791
2009-07-07T21:55:35.677Z,17.494051
2009-07-07T22:01:55.568Z,17.757721
2009-07-07T22:08:15.460Z,18.056236
2009-07-07T22:14:35.351Z,17.797396
2009-07-07T22:20:55.243Z,20.325407
2009-07-07T22:27:15.134Z,18.968813
2009-07-07T22:33:35.026Z,16.582182
2009-07-07T22:39:54.918Z,18.475185
2009-07-07T22:46:14.809Z,19.599524
2009-07-07T22:52:34.701Z,19.442171
2009-07-07T22:58:54.592Z,20.634979
2009-07-07T23:05:14.484Z,18.951609
2009-07-07T23:11:34.376Z,20.927528
2009-07-07T23:17:54.267Z,24.524811
2009-07-07T23:24:14.159Z,24.508461
2009-07-07T23:30:34.051Z,25.479385
2009-07-07T23:36:53.943Z,22.988230
2009-07-07T23:43:13.834Z,23.530344
2009-07-07T23:49:33.726Z,23.331034
2009-07-07T23:55:53.618Z,20.736403
2009-07-08T00:02:13.509Z,19.861712
2009-07-08T00:08:33.401Z,21.271616
2009-07-08T00:14:53.293Z,23.487383
2009-07-08T00:21:13.184Z,20.517958
2009-07-08T00:27:33.076Z,20.101019
2009-07-08T00:33:52.968Z,22.762222
2009-07-08T00:40:12.859Z,29.792795
2009-07-08T00:46:32.751Z,26.408615
2009-07-08T00:52:52.643Z,24.430281
2009-07-08T00:59:12.534Z,21.479958
2009-07-08T01:05:32.426Z,16.095858
2009-07-08T01:11:52.318Z,17.701445
2009-07-08T01:18:12.209Z,17.394033
2009-07-08T01:24:32.101Z,16.042458
2009-07-08T01:30:51.993Z,16.413126
2009-07-08T01:37:11.884Z,15.701825
2009-07-08T01:43:31.776Z,15.515865
2009-07-08T01:49:51.668Z,15.980945
2009-07-08T01:56:11.560Z,15.111281
2009-07-08T02:02:31.452Z,15.643456
2009-07-08T02:08:51.344Z,15.202670
2009-07-08T02:15:11.235Z,15.922668
2009-07-08T02:21:31.127Z,15.864365
2009-07-08T02:27:51.019Z,17.556448
2009-07-08T02:34:10.911Z,17.074295
2009-07-08T02:40:30.803Z,15.030324
2009-07-08T02:46:50.694Z,15.535251
2009-07-08T02:53:10.586Z,15.890793
2009-07-08T02:59:30.478Z,15.642266
2009-07-08T03:05:50.370Z,15.186101
2009-07-08T03:12:10.261Z,15.656178
2009-07-08T03:18:30.153Z,16.218773
2009-07-08T03:24:50.045Z,15.598847
2009-07-08T03:31:09.937Z,16.018631
2009-07-08T03:37:29.828Z,15.659297
2009-07-08T03:43:49.720Z,15.482047
2009-07-08T03:50:09.611Z,16.117884
2009-07-08T03:56:29.503Z,15.428184
2009-07-08T04:02:49.395Z,14.781891
2009-07-08T04:09:09.287Z,16.412697
2009-07-08T04:15:29.178Z,15.936111
2009-07-08T04:21:49.070Z,14.846779
2009-07-08T04:28:08.962Z,16.594362
2009-07-08T04:34:28.853Z,15.578697
2009-07-08T04:40:48.745Z,15.065777
2009-07-08T04:47:08.637Z,14.729650
2009-07-08T04:53:28.528Z,15.272273
2009-07-08T04:59:48.420Z,15.803238
2009-07-08T05:06:08.311Z,14.709682
2009-07-08T05:12:28.203Z,16.105698
2009-07-08T05:18:48.095Z,15.129593
2009-07-08T05:25:07.986Z,16.500368
2009-07-08T05:31:27.878Z,14.979053
2009-07-08T05:37:47.770Z,15.276883
2009-07-08T05:44:07.661Z,14.917747
2009-07-08T05:50:27.553Z,14.473981
2009-07-08T05:56:47.444Z,16.118404
2009-07-08T06:03:07.336Z,14.741496
2009-07-08T06:09:27.227Z,15.473091
2009-07-08T06:15:47.118Z,15.298279
2009-07-08T06:22:07.010Z,14.864375
2009-07-08T06:28:26.901Z,15.065377
2009-07-08T06:34:46.793Z,15.050792
2009-07-08T06:41:06.684Z,15.611621
2009-07-08T06:47:26.575Z,14.231616
2009-07-08T06:53:46.467Z,14.820365
2009-07-08T07:00:06.358Z,15.048035
2009-07-08T07:06:26.249Z,15.972862
2009-07-08T07:12:46.141Z,14.588600
2009-07-08T07:19:06.032Z,15.663002
2009-07-08T07:25:25.923Z,15.107765
2009-07-08T07:31:45.815Z,16.045195
2009-07-08T07:38:05.706Z,15.805532
2009-07-08T07:44:25.597Z,15.556684
2009-07-08T07:50:45.488Z,14.328072
2009-07-08T07:57:05.380Z,14.525432
2009-07-08T08:03:25.271Z,15.528911
2009-07-08T08:09:45.162Z,14.586230
2009-07-08T08:16:05.053Z,15.691747
2009-07-08T08:22:24.945Z,14.834778
2009-07-08T08:28:44.836Z,15.630645
2009-07-08T08:35:04.727Z,16.529600
2009-07-08T08:41:24.618Z,16.366003
2009-07-08T08:47:44.509Z,16.603622
2009-07-08T08:54:04.401Z,16.972494
2009-07-08T09:00:24.292Z,17.495573
2009-07-08T09:06:44.183Z,19.247503
2009-07-08T09:13:04.074Z,16.838610
2009-07-08T09:19:23.965Z,17.209169
2009-07-08T09:25:43.856Z,19.291842
2009-07-08T09:32:03.747Z,15.830190
2009-07-08T09:38:23.638Z,17.961004
2009-07-08T09:44:43.529Z,17.437998
2009-07-08T09:51:03.420Z,17.413191
2009-07-08T09:57:23.311Z,16.480240
2009-07-08T10:03:43.202Z,15.377978
2009-07-08T10:10:03.093Z,16.496254
2009-07-08T10:16:22.984Z,15.922218
2009-07-08T10:22:42.875Z,16.611839
2009-07-08T10:29:02.766Z,18.421890
2009-07-08T10:35:22.657Z,15.805637
2009-07-08T10:41:42.548Z,16.598068
2009-07-08T10:48:02.439Z,17.392376
2009-07-08T10:54:22.330Z,21.555628
2009-07-08T11:00:42.221Z,17.824678
2009-07-08T11:07:02.112Z,16.816290
2009-07-08T11:13:22.003Z,18.959509
2009-07-08T11:19:41.894Z,22.286470
2009-07-08T11:26:01.785Z,21.567743
2009-07-08T11:32:21.676Z,22.596418
2009-07-08T11:38:41.567Z,19.325073
2009-07-08T11:45:01.458Z,20.809671
2009-07-08T11:51:21.349Z,24.689545
2009-07-08T11:57:41.240Z,26.580587
2009-07-08T12:04:01.131Z,24.975275
2009-07-08T12:10:21.022Z,25.318190
2009-07-08T12:16:40.912Z,21.315554
2009-07-08T12:23:00.803Z,28.964142
2009-07-08T12:29:20.694Z,19.952248
2009-07-08T12:35:40.585Z,21.366552
2009-07-08T12:42:00.476Z,24.536131
2009-07-08T12:48:20.367Z,28.006483
2009-07-08T12:54:40.258Z,26.670425
2009-07-08T13:01:00.150Z,26.335619
2009-07-08T13:07:20.041Z,24.251841
2009-07-08T13:13:39.932Z,32.651485
2009-07-08T13:19:59.823Z,26.923803
2009-07-08T13:26:19.714Z,32.541416
2009-07-08T13:32:39.605Z,29.647522
2009-07-08T13:38:59.496Z,31.759605
2009-07-08T13:45:19.387Z,25.150650
2009-07-08T13:51:39.278Z,32.023209
2009-07-08T13:57:59.169Z,30.718994
2009-07-08T14:04:19.061Z,29.367798
2009-07-08T14:10:38.952Z,29.118471
2009-07-08T14:16:58.843Z,31.680128
2009-07-08T14:23:18.734Z,30.965363
2009-07-08T14:29:38.625Z,30.970316
2009-07-08T14:35:58.516Z,29.868042
2009-07-08T14:42:18.407Z,32.334961
2009-07-08T14:48:38.298Z,30.870209
2009-07-08T14:54:58.189Z,33.318302
2009-07-08T15:01:18.080Z,33.209736
2009-07-08T15:07:37.971Z,32.880463
2009-07-08T15:13:57.863Z,98.007133
2009-07-08T15:20:17.754Z,87.713402
2009-07-08T15:26:37.645Z,30.744637
2009-07-08T15:32:57.536Z,30.870689
2009-07-08T15:39:17.427Z,27.904716
2009-07-08T15:45:37.318Z,29.464941
2009-07-08T15:51:57.210Z,87.341103
2009-07-08T15:58:17.101Z,86.089546
2009-07-08T16:04:36.992Z,32.053589
2009-07-08T16:10:56.883Z,33.384342
2009-07-08T16:17:16.774Z,33.112423
2009-07-08T16:23:36.666Z,34.764385
2009-07-08T16:29:56.557Z,33.168224
2009-07-08T16:36:16.448Z,34.260334
2009-07-08T16:42:36.339Z,35.498627
2009-07-08T16:48:56.230Z,38.309063
2009-07-08T16:55:16.121Z,131.25838
2009-07-08T17:01:36.013Z,90.501961
2009-07-08T17:07:55.904Z,NaN
2009-07-08T17:14:15.795Z,48.864914
2009-07-08T17:20:35.686Z,57.532944
2009-07-08T17:26:55.577Z,58.220764
2009-07-08T17:33:15.469Z,112.89846
2009-07-08T17:39:35.360Z,113.72019
2009-07-08T17:45:55.251Z,104.62036
2009-07-08T17:52:15.142Z,91.426727
2009-07-08T17:58:35.034Z,96.641510
2009-07-08T18:04:54.925Z,99.586456
2009-07-08T18:11:14.816Z,97.413185
2009-07-08T18:17:34.707Z,100.77389
2009-07-08T18:23:54.599Z,97.284081
2009-07-08T18:30:14.490Z,102.51340
2009-07-08T18:36:34.381Z,112.68761
2009-07-08T18:42:54.273Z,114.96610
2009-07-08T18:49:14.164Z,111.51792
2009-07-08T18:55:34.055Z,118.01363
2009-07-08T19:01:53.946Z,107.12134
2009-07-08T19:08:13.838Z,106.82111
2009-07-08T19:14:33.729Z,103.74422
2009-07-08T19:20:53.620Z,102.17417
2009-07-08T19:27:13.512Z,102.78706
2009-07-08T19:33:33.403Z,103.39008
2009-07-08T19:39:53.294Z,93.936928
2009-07-08T19:46:13.186Z,102.88577
2009-07-08T19:52:33.077Z,113.08008
2009-07-08T19:58:52.968Z,101.90556
2009-07-08T20:05:03.956Z,110.38428
2009-07-08T20:06:38.929Z,104.21085
2009-07-08T20:08:14.190Z,106.49992
2009-07-08T20:09:49.163Z,119.86713
2009-07-08T20:11:24.136Z,102.21966
2009-07-08T20:12:59.109Z,106.12376
2009-07-08T20:14:34.082Z,101.87020
2009-07-08T20:16:09.054Z,107.00425
2009-07-08T20:17:44.027Z,106.00401
2009-07-08T20:19:19.000Z,105.78097
2009-07-08T20:20:53.973Z,104.75257
2009-07-08T20:22:28.946Z,93.218895
2009-07-08T20:24:03.919Z,98.178551
2009-07-08T20:25:38.892Z,108.92923
2009-07-08T20:27:13.865Z,95.185570
2009-07-08T20:28:48.837Z,102.80236
2009-07-08T20:30:23.810Z,102.69505
2009-07-08T20:31:58.783Z,97.096962
2009-07-08T20:33:33.756Z,102.12524
2009-07-08T20:35:08.729Z,101.94022
2009-07-08T20:36:43.702Z,104.54496
2009-07-08T20:38:18.675Z,102.92828
2009-07-08T20:39:53.648Z,102.51200
2009-07-08T20:41:28.620Z,91.629570
2009-07-08T20:43:03.593Z,94.107574
2009-07-08T20:44:38.566Z,94.478889
2009-07-08T20:46:13.539Z,93.249092
2009-07-08T20:47:48.512Z,100.07601
2009-07-08T20:49:23.485Z,106.03878
2009-07-08T20:50:58.458Z,99.419586
2009-07-08T20:52:33.430Z,99.180359
2009-07-08T20:54:08.403Z,101.04715
2009-07-08T20:55:43.376Z,94.619072
2009-07-08T20:57:18.349Z,97.750023
2009-07-08T20:58:53.322Z,98.807564
2009-07-08T21:00:28.295Z,107.03113
2009-07-08T21:02:03.268Z,93.243156
2009-07-08T21:03:38.240Z,111.12741
2009-07-08T21:05:13.213Z,149.29037
2009-07-08T21:06:48.186Z,111.91062
2009-07-08T21:08:23.159Z,156.42174
2009-07-08T21:09:58.132Z,101.76629
2009-07-08T21:11:33.105Z,167.37511
2009-07-08T21:13:08.077Z,125.04658
2009-07-08T21:14:43.050Z,106.79519
2009-07-08T21:16:18.023Z,114.56429
2009-07-08T21:17:52.996Z,114.74850
2009-07-08T21:19:27.969Z,122.79337
2009-07-08T21:21:02.942Z,101.97810
2009-07-08T21:22:37.915Z,928.46649
2009-07-08T21:24:12.887Z,161.75578
2009-07-08T21:25:47.860Z,249.67403
2009-07-08T21:27:22.833Z,450.64407
2009-07-08T21:28:57.806Z,1383.1979
2009-07-08T21:30:32.779Z,1478.7328
2009-07-08T21:32:07.752Z,1132.9955
2009-07-08T21:33:42.725Z,1896.3828
2009-07-08T21:35:17.697Z,211.42415
2009-07-08T21:36:52.670Z,460.95596
2009-07-08T21:38:27.643Z,279.70908
2009-07-08T21:40:02.616Z,444.28482
2009-07-08T21:41:37.589Z,1886.1344
2009-07-08T21:43:12.562Z,446.91019
2009-07-08T21:44:47.535Z,920.21362
2009-07-08T21:46:22.507Z,846.89178
2009-07-08T21:47:57.480Z,982.83441
2009-07-08T21:49:32.453Z,2323.6697
2009-07-08T21:51:07.426Z,783.94623
2009-07-08T21:52:42.399Z,1011.1682
2009-07-08T21:54:17.372Z,2572.4666
2009-07-08T21:55:52.345Z,2465.8323
2009-07-08T21:57:27.317Z,3352.4622
2009-07-08T21:59:02.290Z,3387.8132
2009-07-08T22:00:37.263Z,3384.5928
2009-07-08T22:02:12.236Z,3298.7861
2009-07-08T22:03:47.209Z,2730.3928
2009-07-08T22:05:22.182Z,1936.6543
2009-07-08T22:06:57.155Z,1744.5742
2009-07-08T22:08:32.127Z,1861.8563
2009-07-08T22:10:07.100Z,2320.5500
2009-07-08T22:11:42.073Z,2769.2307
2009-07-08T22:13:17.046Z,2619.4531
2009-07-08T22:14:52.019Z,2580.2903
2009-07-08T22:16:26.992Z,2700.4131
2009-07-08T22:18:01.965Z,2980.9695
2009-07-08T22:19:36.938Z,3061.5110
2009-07-08T22:21:11.910Z,2398.1531
2009-07-08T22:22:46.883Z,3024.4846
2009-07-08T22:24:21.856Z,3419.2529
2009-07-08T22:25:56.829Z,2054.1692
2009-07-08T22:27:31.802Z,1718.3081
2009-07-08T22:29:06.775Z,2108.3738
2009-07-08T22:30:41.748Z,1112.0551
2009-07-08T22:32:16.720Z,2403.9885
2009-07-08T22:33:51.693Z,2581.1936
2009-07-08T22:35:26.666Z,2881.6660
2009-07-08T22:37:01.639Z,2945.7576
2009-07-08T22:38:36.612Z,2663.9512
2009-07-08T22:40:11.585Z,3075.6843
2009-07-08T22:41:46.558Z,3395.5713
2009-07-08T22:43:21.531Z,3201.4111
2009-07-08T22:44:56.503Z,3252.0544
2009-07-08T22:46:31.476Z,1801.8364
2009-07-08T22:48:06.449Z,2214.1941
2009-07-08T22:49:41.422Z,2760.7395
2009-07-08T22:51:16.395Z,2848.1602
2009-07-08T22:52:51.368Z,2856.4670
2009-07-08T22:54:26.341Z,3546.6882
2009-07-08T22:56:01.314Z,3752.2229
2009-07-08T22:57:36.287Z,3250.5408
2009-07-08T22:59:11.259Z,3289.8059
2009-07-08T23:00:46.232Z,2099.8574
2009-07-08T23:02:21.205Z,1733.1136
2009-07-08T23:03:56.178Z,3130.1868
2009-07-08T23:05:31.151Z,3259.5735
2009-07-08T23:07:06.124Z,4045.3076
2009-07-08T23:08:41.097Z,3232.6160
2009-07-08T23:10:16.070Z,3424.2629
2009-07-08T23:11:51.043Z,3591.5247
2009-07-08T23:13:26.015Z,3216.2227
2009-07-08T23:15:00.988Z,2936.5691
2009-07-08T23:16:35.961Z,2268.4165
2009-07-08T23:18:10.934Z,2698.7683
2009-07-08T23:19:45.907Z,2895.6433
2009-07-08T23:21:20.880Z,3785.0803
2009-07-08T23:22:55.853Z,3401.6199
2009-07-08T23:24:30.826Z,3172.5452
2009-07-08T23:26:05.799Z,NaN
2009-07-08T23:27:40.772Z,4564.9805
2009-07-08T23:29:15.744Z,4470.7710
2009-07-08T23:30:50.717Z,3881.2471
2009-07-08T23:32:25.690Z,3085.1523
2009-07-08T23:34:00.663Z,3219.3411
2009-07-08T23:35:35.636Z,2486.1763
2009-07-08T23:37:10.609Z,2986.4121
2009-07-08T23:38:45.582Z,2874.7878
2009-07-08T23:40:20.555Z,3799.3782
2009-07-08T23:41:55.528Z,3420.1680
2009-07-08T23:43:30.501Z,2965.3438
2009-07-08T23:45:05.474Z,2609.2976
2009-07-08T23:46:40.447Z,2692.0825
2009-07-08T23:48:15.419Z,2420.4988
2009-07-08T23:49:50.392Z,2526.7512
2009-07-09T04:01:48.923Z,NaN
2009-07-09T04:08:08.819Z,NaN
2009-07-09T04:14:29.070Z,NaN
2009-07-09T04:20:49.395Z,NaN
2009-07-09T04:27:12.691Z,NaN
2009-07-09T04:33:33.015Z,NaN
2009-07-09T04:39:52.692Z,1046.4835
2009-07-09T04:46:12.289Z,945.88116
2009-07-09T04:52:31.990Z,737.80170
2009-07-09T04:58:51.763Z,299.37979
2009-07-09T05:05:11.582Z,299.78992
2009-07-09T05:11:31.430Z,274.04282
2009-07-09T05:17:51.297Z,295.46365
2009-07-09T05:24:11.176Z,242.62061
2009-07-09T05:30:31.062Z,NaN
2009-07-09T05:36:50.953Z,NaN
2009-07-09T05:43:10.848Z,NaN
2009-07-09T05:49:30.744Z,NaN
2009-07-09T05:55:50.641Z,424.09448
2009-07-09T06:02:10.539Z,500.13901
2009-07-09T06:08:30.437Z,NaN
2009-07-09T06:14:50.336Z,NaN
2009-07-09T06:21:10.234Z,NaN
2009-07-09T06:27:30.133Z,446.22226
2009-07-09T06:33:50.031Z,NaN
2009-07-09T06:40:09.929Z,NaN
2009-07-09T06:46:29.827Z,1269.1998
2009-07-09T06:52:49.725Z,1515.9740
2009-07-09T06:59:09.622Z,1535.7725
2009-07-09T07:05:29.519Z,1685.2386
2009-07-09T07:13:51.102Z,1722.8457
2009-07-09T07:16:22.467Z,1742.5015
2009-07-09T07:17:57.441Z,1766.8213
2009-07-09T07:19:32.416Z,1757.4315
2009-07-09T07:21:07.390Z,1935.8580
2009-07-09T07:22:42.364Z,2034.6035
2009-07-09T07:24:17.338Z,2033.5529
2009-07-09T07:25:52.312Z,2117.7566
2009-07-09T07:27:27.286Z,2319.9668
2009-07-09T07:29:02.261Z,2237.7083
2009-07-09T07:30:37.235Z,2203.9719
2009-07-09T07:32:12.209Z,2279.2754
2009-07-09T07:33:47.183Z,2459.9031
2009-07-09T07:35:22.157Z,2501.9475
2009-07-09T07:36:57.131Z,2600.9802
2009-07-09T07:38:32.105Z,2599.4080
2009-07-09T07:40:07.079Z,2451.0632
2009-07-09T07:41:42.053Z,2332.7981
2009-07-09T07:43:17.027Z,2316.0061
2009-07-09T07:44:52.001Z,2131.5920
2009-07-09T07:46:26.975Z,2339.5159
2009-07-09T07:48:01.949Z,2465.2966
2009-07-09T07:49:36.923Z,2409.1101
2009-07-09T07:51:11.897Z,2517.9585
2009-07-09T07:52:46.871Z,2516.6443
2009-07-09T07:54:21.845Z,2455.4060
2009-07-09T07:55:56.819Z,2515.8596
2009-07-09T07:57:31.793Z,2645.9248
2009-07-09T07:59:06.767Z,2594.6255
2009-07-09T08:00:41.741Z,2551.2971
2009-07-09T08:02:16.715Z,2446.2795
2009-07-09T08:03:51.689Z,2768.0398
2009-07-09T08:05:26.663Z,2572.0486
2009-07-09T08:07:01.637Z,2595.0776
2009-07-09T08:08:36.611Z,2582.8113
2009-07-09T08:10:11.585Z,2590.1072
2009-07-09T08:11:46.559Z,2687.3430
2009-07-09T08:13:21.533Z,2838.3743
2009-07-09T08:14:56.507Z,2639.6125
2009-07-09T08:16:31.481Z,2659.2202
2009-07-09T08:18:06.455Z,2752.1035
2009-07-09T08:19:41.429Z,2876.9773
2009-07-09T08:21:16.403Z,2844.8076
2009-07-09T08:22:51.377Z,2969.5671
2009-07-09T08:24:26.351Z,2678.3281
2009-07-09T08:26:01.324Z,2817.9734
2009-07-09T08:27:36.298Z,2776.2314
2009-07-09T08:29:11.272Z,2747.7859
2009-07-09T08:30:46.246Z,2730.1328
2009-07-09T08:32:21.220Z,2606.6541
2009-07-09T08:33:56.194Z,2543.6887
2009-07-09T08:35:31.168Z,2738.3167
2009-07-09T08:37:06.142Z,2578.3662
2009-07-09T08:38:41.116Z,2411.0210
2009-07-09T08:40:16.089Z,2500.6719
2009-07-09T08:41:51.063Z,2381.0032
2009-07-09T08:43:26.037Z,2543.9180
2009-07-09T08:45:01.011Z,2344.0730
2009-07-09T08:46:35.985Z,2409.3167
2009-07-09T08:48:10.959Z,2321.0586
2009-07-09T08:49:45.933Z,2477.1384
2009-07-09T08:51:20.907Z,2311.8445
2009-07-09T08:52:55.880Z,2535.9919
2009-07-09T08:54:30.854Z,2521.9670
2009-07-09T08:56:05.828Z,2494.2803
2009-07-09T08:57:40.802Z,2356.5017
2009-07-09T08:59:15.776Z,2454.1238
2009-07-09T09:00:50.750Z,2237.9695
2009-07-09T09:02:25.723Z,2468.1370
2009-07-09T09:04:00.697Z,2214.4333
2009-07-09T09:05:35.671Z,2267.2620
2009-07-09T09:07:10.645Z,2351.1360
2009-07-09T09:08:45.619Z,2668.1008
2009-07-09T09:10:20.592Z,2373.9788
2009-07-09T09:11:55.566Z,2212.3635
2009-07-09T09:13:30.540Z,2005.4161
2009-07-09T09:15:05.514Z,1942.2721
2009-07-09T09:16:40.488Z,2590.2820
2009-07-09T09:18:15.461Z,2061.2488
2009-07-09T09:19:50.435Z,2095.9529
2009-07-09T09:21:25.409Z,1999.1246
2009-07-09T09:23:00.383Z,2082.6929
2009-07-09T09:24:35.356Z,1848.0775
2009-07-09T09:26:10.330Z,1913.2394
2009-07-09T09:27:45.304Z,2354.0579
2009-07-09T09:29:20.278Z,2098.6035
2009-07-09T09:30:55.252Z,2350.1865
2009-07-09T09:32:30.225Z,1989.4004
2009-07-09T09:34:05.199Z,1908.6859
2009-07-09T09:35:40.173Z,2178.4724
2009-07-09T09:37:15.147Z,NaN
2009-07-09T09:38:50.120Z,2092.8408
2009-07-09T09:40:25.094Z,2001.9794
2009-07-09T09:42:00.068Z,2092.8086
2009-07-09T09:43:35.042Z,2052.2993
2009-07-09T09:45:10.015Z,1788.8571
2009-07-09T09:46:44.989Z,1909.4083
2009-07-09T09:48:19.963Z,NaN
2009-07-09T09:49:54.936Z,1704.2982
2009-07-09T09:51:29.910Z,NaN
2009-07-09T09:53:04.884Z,2024.9332
2009-07-09T09:54:39.858Z,1591.0870
2009-07-09T09:56:14.831Z,1997.6107
2009-07-09T09:57:49.805Z,2127.7500
2009-07-09T09:59:24.779Z,2295.3328
2009-07-09T10:00:59.753Z,NaN
2009-07-09T10:02:34.726Z,1998.9803
2009-07-09T10:04:09.700Z,NaN
2009-07-09T10:05:44.674Z,NaN
2009-07-09T10:07:19.647Z,NaN
2009-07-09T10:08:54.621Z,NaN
2009-07-09T10:10:29.595Z,NaN
2009-07-09T10:12:04.569Z,NaN
2009-07-09T10:13:39.542Z,NaN
2009-07-09T10:15:14.516Z,1969.1157
2009-07-09T10:16:49.490Z,1982.9015
2009-07-09T10:18:24.463Z,2432.1318
2009-07-09T10:19:59.437Z,2547.9023
2009-07-09T10:21:34.411Z,2674.6936
2009-07-09T10:23:09.385Z,2612.2434
2009-07-09T10:24:44.358Z,NaN
2009-07-09T10:26:19.332Z,2647.0564
2009-07-09T10:27:54.306Z,468.93478
2009-07-09T10:29:29.279Z,NaN
2009-07-09T10:31:04.253Z,66.271820
2009-07-09T10:32:39.227Z,592.78955
2009-07-09T10:34:14.200Z,NaN
2009-07-09T10:35:49.174Z,341.40811
2009-07-09T10:37:24.148Z,580.64301
2009-07-09T10:38:59.121Z,659.59003
2009-07-09T10:40:34.095Z,131.64038
2009-07-09T10:42:09.069Z,113.88461
2009-07-09T10:43:44.043Z,112.41141
2009-07-09T10:45:19.016Z,109.35787
2009-07-09T10:46:53.990Z,132.61717
2009-07-09T10:48:28.964Z,132.17871
2009-07-09T10:50:03.937Z,121.07714
2009-07-09T10:51:38.911Z,140.02393
2009-07-09T10:53:13.885Z,111.37644
2009-07-09T10:54:48.858Z,131.77235
2009-07-09T10:56:23.832Z,131.73566
2009-07-09T10:57:58.806Z,113.34139
2009-07-09T10:59:33.779Z,108.99707
2009-07-09T11:01:08.753Z,120.23205
2009-07-09T11:02:43.727Z,116.89114
2009-07-09T11:04:18.700Z,125.62026
2009-07-09T11:05:53.674Z,129.21959
2009-07-09T11:07:28.648Z,113.92847
2009-07-09T11:09:03.621Z,114.98022
2009-07-09T11:10:38.595Z,115.93274
2009-07-09T11:12:13.569Z,112.00089
2009-07-09T11:13:48.543Z,121.13796
2009-07-09T11:15:23.516Z,99.797089
2009-07-09T11:16:58.490Z,100.66364
2009-07-09T11:18:33.464Z,107.29614
2009-07-09T11:20:08.437Z,145.61432
2009-07-09T11:22:39.802Z,118.21252
2009-07-09T11:29:56.087Z,124.17517
2009-07-09T11:36:15.981Z,118.25790
2009-07-09T11:42:35.876Z,132.94824
2009-07-09T11:48:55.771Z,133.15201
2009-07-09T11:55:15.665Z,123.17521
2009-07-09T12:01:35.560Z,131.12344
2009-07-09T12:07:55.455Z,128.67743
2009-07-09T12:14:15.349Z,124.50889
2009-07-09T12:20:35.244Z,127.19315
2009-07-09T12:26:55.138Z,126.55538
2009-07-09T12:33:15.033Z,123.64392
2009-07-09T12:39:34.927Z,105.87991
2009-07-09T12:45:54.822Z,118.86856
2009-07-09T12:52:14.716Z,118.96521
2009-07-09T12:58:34.611Z,116.72409
2009-07-09T13:04:54.505Z,125.47351
2009-07-09T13:11:14.400Z,104.65839
2009-07-09T13:17:34.294Z,136.88312
2009-07-09T13:23:54.189Z,170.27490
2009-07-09T13:30:14.083Z,135.36378
2009-07-09T13:36:33.977Z,135.93535
2009-07-09T13:42:53.872Z,153.28419
2009-07-09T13:49:13.767Z,117.66571
2009-07-09T13:55:33.661Z,57.736553
2009-07-09T14:01:53.556Z,83.765831
2009-07-09T14:08:13.450Z,36.610905
2009-07-09T14:14:33.345Z,20.200666
2009-07-09T14:20:53.239Z,29.222168
2009-07-09T14:27:13.133Z,19.808138
2009-07-09T14:33:33.028Z,20.342657
2009-07-09T14:39:52.922Z,20.206797
2009-07-09T14:46:12.817Z,19.738541
2009-07-09T14:52:32.711Z,20.226717
2009-07-09T14:58:52.606Z,20.696926
2009-07-09T15:05:12.500Z,17.873652
2009-07-09T15:11:32.394Z,20.477995
2009-07-09T15:17:52.289Z,19.742151
2009-07-09T15:24:12.183Z,18.497631
