EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,SW_VTH__km/s,ION_NP__#/cc,VX_(GSM)_(@_x_)_km/s,VY_(GSM)_(@_y_)_km/s,VZ_(GSM)_(@_z_)_km/s
2009-07-09T17:03:36.054Z,239.70,887.24,-331.64,-258.50,-181.08
2009-07-09T17:05:16.910Z,282.31,12.87,-348.34,-996.10,-227.07
2009-07-09T17:06:48.730Z,280.28,12.52,-346.90,-987.75,-248.60
2009-07-09T17:08:27.515Z,315.49,145.47,-345.68,-918.86,-273.86
2009-07-09T17:10:07.667Z,302.69,147.23,-345.56,-616.38,-247.49
2009-07-09T17:11:48.664Z,309.02,146.22,-345.86,-633.26,-278.67
2009-07-09T17:13:26.601Z,295.21,139.89,-347.48,-773.23,-255.51
2009-07-09T17:14:58.421Z,292.29,145.14,-346.07,-857.17,-274.51
2009-07-09T17:16:36.359Z,306.21,147.87,-345.06,-943.67,-330.05
2009-07-09T17:18:14.296Z,296.89,146.78,-347.75,-403.49,-337.66
2009-07-09T17:19:52.234Z,283.48,132.12,-347.07,-112.86,-370.15
2009-07-09T17:21:30.175Z,280.76,130.21,-345.66,-119.80,-321.53
2009-07-09T17:23:08.113Z,300.35,140.16,-346.14,-116.82,-354.52
2009-07-09T17:24:46.898Z,329.06,12.37,-348.93,-859.64,-327.45
2009-07-09T17:26:29.355Z,320.11,12.71,-347.35,-454.22,-326.31
2009-07-09T17:28:01.925Z,332.24,140.12,-346.62,-691.88,-360.49
2009-07-09T17:29:39.863Z,340.05,12.91,-347.13,-210.43,-352.67
2009-07-09T17:31:26.304Z,321.25,12.45,-348.52,-970.00,-339.75
2009-07-09T17:32:55.742Z,327.38,12.31,-347.40,-106.68,-335.72
2009-07-09T17:34:39.800Z,322.72,12.68,-347.19,-861.18,-396.80
2009-07-09T17:36:11.617Z,345.24,12.85,-346.80,-763.46,-387.80
2009-07-09T17:37:49.558Z,329.99,151.71,-348.52,-343.78,-398.42
2009-07-09T17:39:33.617Z,289.30,12.60,-347.04,-837.64,-416.14
2009-07-09T17:41:07.105Z,321.35,149.59,-348.50,-754.84,-473.04
2009-07-09T17:42:43.511Z,282.82,133.15,-351.47,-338.34,-418.32
2009-07-09T17:44:17.566Z,316.99,12.94,-350.19,-109.58,-458.67
2009-07-09T17:46:01.625Z,289.41,134.37,-345.59,-903.24,-570.70
2009-07-09T17:47:39.566Z,284.53,12.68,-346.89,-762.97,-572.16
2009-07-09T17:49:14.441Z,296.00,141.81,-347.06,-962.25,-572.53
2009-07-09T17:50:56.265Z,295.37,134.61,-347.05,-715.21,-653.54
2009-07-09T17:52:28.082Z,291.28,135.14,-351.38,-195.56,-620.42
2009-07-09T17:54:06.023Z,310.61,133.06,-355.80,117.50,-699.25
2009-07-09T17:55:43.960Z,290.74,131.33,-356.54,-200.98,-629.74
2009-07-09T17:57:29.546Z,342.95,146.30,-360.96,762.52,-534.19
2009-07-09T17:59:05.132Z,279.70,12.28,-362.17,973.91,-551.93
2009-07-09T18:00:37.632Z,297.22,12.90,-361.97,-419.31,-598.32
2009-07-09T18:02:15.570Z,313.09,11.01,-363.12,-312.07,-539.21
2009-07-09T18:03:58.238Z,305.16,12.80,-371.51,478.34,-393.32
2009-07-09T18:05:36.179Z,297.76,139.54,-370.52,553.45,-469.86
2009-07-09T18:07:11.058Z,303.01,11.77,-370.96,648.16,-468.61
2009-07-09T18:08:52.054Z,301.83,12.25,-371.26,267.29,-548.04
2009-07-09T18:10:26.933Z,303.32,11.38,-370.42,270.48,-482.65
2009-07-09T18:12:09.320Z,305.00,134.46,-375.17,917.82,-444.00
2009-07-09T18:13:47.257Z,312.38,130.03,-374.35,326.45,-397.15
2009-07-09T18:15:18.390Z,270.29,936.35,-365.81,394.17,-437.50
2009-07-09T18:17:03.140Z,288.79,159.65,-380.03,-882.00,-405.97
2009-07-09T18:18:36.625Z,294.82,139.09,-369.23,796.48,-454.83
2009-07-09T18:20:17.624Z,316.63,149.35,-374.89,976.76,-430.36
2009-07-09T18:21:50.835Z,317.25,163.77,-376.28,477.51,-461.01
2009-07-09T18:23:28.773Z,324.38,159.96,-376.27,12.71,-444.17
2009-07-09T18:25:06.710Z,318.68,166.32,-376.34,913.79,-466.49
2009-07-09T18:26:41.585Z,320.83,162.11,-377.49,11.85,-407.08
2009-07-09T18:28:22.585Z,301.29,11.11,-373.34,-184.25,-304.42
2009-07-09T18:30:03.585Z,325.54,12.56,-372.26,384.35,-370.66
2009-07-09T18:31:34.789Z,325.91,148.18,-374.38,-104.60,-460.41
2009-07-09T18:33:18.070Z,314.63,150.66,-374.25,150.83,-398.03
2009-07-09T18:34:54.335Z,315.78,172.83,-380.93,138.84,-378.10
2009-07-09T18:36:29.218Z,314.00,177.99,-382.64,965.49,-301.24
2009-07-09T18:38:05.765Z,250.66,10.19,-372.15,472.21,-365.43
2009-07-09T18:39:51.210Z,286.49,11.41,-373.84,-369.59,-347.90
2009-07-09T18:41:26.085Z,301.39,11.87,-379.53,-465.93,-298.50
2009-07-09T18:43:04.031Z,320.29,12.93,-374.87,-747.03,-391.86
2009-07-09T18:44:41.968Z,279.43,10.88,-377.45,-856.39,-396.05
2009-07-09T18:46:21.578Z,326.92,12.92,-366.56,373.38,-496.04
2009-07-09T18:48:01.046Z,340.58,12.03,-362.52,262.25,-576.01
2009-07-09T18:49:34.390Z,321.40,132.47,-366.12,-214.86,-349.94
2009-07-09T18:54:29.562Z,359.20,133.35,-382.89,-286.87,-174.69
2009-07-09T18:56:09.031Z,358.37,139.44,-373.78,-266.41,-310.86
2009-07-09T18:57:48.507Z,362.48,137.51,-377.41,-254.82,-242.39
2009-07-09T18:59:23.414Z,348.32,141.49,-372.57,-558.07,-310.39
2009-07-09T19:01:04.414Z,371.97,162.33,-376.99,-117.07,-230.89
2009-07-09T19:02:42.351Z,366.18,176.48,-374.51,-964.83,-239.73
2009-07-09T19:04:14.312Z,367.09,163.91,-374.77,-197.27,-219.33
2009-07-09T19:05:55.304Z,346.44,165.01,-376.00,-183.89,-206.56
2009-07-09T19:07:33.242Z,360.65,170.54,-370.92,-171.26,-157.62
2009-07-09T19:09:11.007Z,371.80,183.14,-374.34,-125.27,-167.91
2009-07-09T19:10:48.945Z,344.79,174.80,-374.72,-119.98,-168.82
2009-07-09T19:12:29.953Z,341.55,162.81,-378.38,-273.16,-150.69
2009-07-09T19:14:07.890Z,349.40,162.59,-378.56,-299.41,-154.70
2009-07-09T19:15:42.765Z,339.82,166.43,-373.75,-136.43,-191.67
2009-07-09T19:17:20.703Z,340.21,183.24,-372.64,-151.80,-193.86
2009-07-09T19:19:00.343Z,354.91,181.10,-373.69,-178.98,-163.70
2009-07-09T19:20:41.164Z,338.81,197.23,-378.77,-207.14,-130.26
2009-07-09T19:22:14.515Z,313.64,161.87,-375.18,-204.48,-183.18
2009-07-09T19:23:52.453Z,332.16,187.63,-375.46,-147.61,-179.06
2009-07-09T19:25:30.390Z,335.02,196.35,-376.64,-141.79,-174.62
2009-07-09T19:27:08.335Z,335.19,194.32,-377.56,-151.57,-153.45
2009-07-09T19:28:46.273Z,340.19,203.61,-374.03,-173.70,-158.59
2009-07-09T19:30:24.210Z,331.37,204.02,-373.50,-174.68,-157.49
2009-07-09T19:32:02.148Z,320.70,184.41,-374.37,-197.71,-121.79
2009-07-09T19:33:40.085Z,330.28,188.47,-371.62,-137.45,-187.62
2009-07-09T19:35:18.835Z,345.83,149.67,-360.42,-174.37,-327.73
2009-07-09T19:36:52.898Z,360.57,160.25,-358.69,-258.90,-305.86
2009-07-09T19:38:27.124Z,385.48,183.83,-350.03,719.67,-564.78
2009-07-09T19:40:05.070Z,377.38,205.17,-345.44,-705.67,-567.81
2009-07-09T19:41:40.773Z,336.92,163.88,-357.79,-288.43,-423.73
2009-07-09T19:43:24.007Z,339.27,164.67,-360.69,-593.90,-424.73
2009-07-09T19:45:01.945Z,330.39,157.25,-362.70,-638.92,-434.51
2009-07-09T19:46:39.882Z,328.97,155.11,-362.43,-519.63,-425.27
2009-07-09T19:48:15.445Z,332.92,156.24,-359.62,-500.00,-410.14
